// Unused singles
CS (124, 1056) (177, 0) - 1 5 12 4 14 6 21 1 5 16 6 20 6 14 4 12 4 10 2 2 2 12 4 10 2 4 2 8 4 15 1 6 1 20 1 6 1 15 4 8 2 4 2 10 4 12 2 2 2 10 4 12 4 14 6 20 6 16 5 1 21 6 14 4 12 5 1 19 6 16 6 21 1 5 16 4 8 4 16 6 20 6 16 6 19 1 6 1 17 6 18 6 19 1 5 14 5 1 19 6 18 6 17 1 6 1 19 6 16 6 20 6 16 4 8 4 16 5 1 21 6 16 6 19
CS (62, 464) (178, 0) - 1 5 12 4 12 5 1 18 1 6 1 17 6 18 6 16 5 1 21 7 1 15 5 1 20 1 6 1 15 4 8 2 4 2 8 2 4 2 8 4 15 1 6 1 20 1 5 15 1 7 21 1 5 16 6 18 6 17 1 6 1 18
CS (86, 724) (178, 0) - 1 5 12 4 12 4 12 4 12 4 12 4 12 4 12 4 14 6 20 6 17 1 6 1 17 6 20 6 14 4 12 4 12 4 12 4 12 4 12 4 12 4 12 5 1 17 6 20 6 14 4 12 4 12 4 12 4 12 4 12 4 12 4 10 2 4 2 10 4 12 4 12 4 12 4 12 4 12 4 12 4 14 6 20 6 17
OSO (31, 259) (179, 0) - 1 5 12 4 14 5 1 20 1 6 1 16 1 6 1 19 6 18 6 18 6 17 1 6 1 20 1 5 16 6 19
OSO (31, 289) (179, 0) - 1 7 20 6 16 4 8 2 4 2 10 4 12 4 12 4 12 4 14 6 20 6 16 6 20 6 16 6 20 6 15
OSO (23, 177) (180, 0) - 1 5 10 4 14 6 18 6 14 4 8 2 4 2 6 2 6 4 16 6 16 6 17
OSO (39, 225) (181, 0) - 1 5 12 4 10 2 2 2 10 2 2 2 10 4 12 5 1 17 4 6 2 6 2 4 2 10 4 12 5 1 17 4 6 2 6 2 6 4 17
OSO (25, 181) (182, 0) - 1 5 12 4 12 2 2 2 10 4 14 6 21 1 5 14 4 12 5 1 18 1 6 1 18
OSO (27, 209) (182, 0) - 1 5 12 4 14 4 10 2 4 2 6 2 8 4 16 4 8 4 18 6 16 4 10 4 16 6 19
OSO (23, 171) (183, 0) - 1 5 12 4 12 2 2 2 10 4 14 6 21 1 5 14 4 12 4 12 5 1 18
OSO (25, 191) (183, 0) - 1 5 14 4 10 2 4 2 8 4 16 6 19 1 6 1 17 6 19 1 5 14 5 1 20
CS (52, 440) (184, 0) - 1 5 12 4 12 4 12 5 1 19 7 1 13 4 10 4 14 6 19 1 5 12 4 14 6 18 6 17 1 5 12 5 1 17 6 18 6 14 4 12 5 1 19 6 14 4 10 4 13 1 7 19
OSO (29, 215) (185, 0) - 1 5 16 6 18 4 6 2 6 2 6 2 6 2 6 2 6 4 18 6 16 6 20 6 15 1 6 1 20
OSO (29, 181) (186, 0) - 1 5 12 2 4 2 6 2 6 2 6 2 6 2 6 2 8 4 14 4 12 5 1 19 6 16 5 1 20
CS (68, 556) (186, 0) - 1 5 12 4 10 2 4 2 6 4 17 1 6 1 17 6 16 6 19 1 5 14 6 20 6 14 6 20 6 14 6 20 6 14 6 20 6 14 5 1 19 6 16 6 17 1 6 1 17 4 6 2 4 2 10 4 12 5 1 18 1 6 1 16 1 6 1 18
CS (88, 656) (188, 0) - 1 5 12 4 16 6 21 1 5 16 5 1 20 1 6 1 15 4 12 4 12 4 14 4 12 4 12 4 15 1 6 1 20 1 5 16 5 1 21 6 16 4 12 5 1 18 1 6 1 17 4 8 2 4 2 10 2 4 2 8 4 18 6 19 1 5 14 5 1 19 6 18 4 8 2 4 2 10 2 4 2 8 4 17 1 6 1 18
OSO (27, 209) (189, 0) - 1 5 14 6 19 1 6 1 15 4 8 4 16 6 16 4 8 2 2 2 12 4 10 4 14 6 19
CS (108, 756) (190, 0) - 1 5 12 4 14 4 8 2 6 2 8 4 14 4 12 4 12 4 12 4 12 4 12 4 14 4 8 2 6 2 8 4 14 4 12 5 1 18 1 6 1 17 4 6 2 8 2 4 2 10 4 12 4 14 5 1 20 1 5 14 4 10 2 4 2 8 4 16 5 1 21 6 16 6 21 1 5 16 4 8 2 4 2 10 4 14 5 1 20 1 5 14 4 12 4 10 2 4 2 8 2 6 4 17 1 6 1 18
OSO (29, 261) (191, 0) - 1 5 12 4 12 4 12 4 12 4 12 4 12 4 12 4 14 6 20 6 16 6 20 6 16 4 8 4 17
CS (98, 924) (192, 0) - 1 5 14 4 10 4 14 4 10 4 15 1 6 1 19 6 16 4 10 4 12 4 14 6 20 6 17 1 6 1 17 6 20 6 14 4 12 4 10 4 16 6 19 1 6 1 15 4 10 4 14 4 10 4 14 5 1 19 6 18 6 17 1 6 1 19 6 16 6 20 6 16 6 20 6 16 6 20 6 16 6 20 6 16 6 20 6 16 6 19 1 6 1 17 6 18 6 19
OSO (23, 121) (194, 0) - 1 5 12 4 10 2 4 2 6 2 4 2 10 4 10 2 4 2 6 2 6 4 17
OSO (25, 167) (194, 0) - 1 5 12 2 2 2 10 4 14 4 10 4 14 4 10 2 4 2 6 2 8 4 16 6 19
OSO (25, 211) (194, 0) - 1 7 20 6 14 4 10 4 12 4 12 4 10 2 2 2 10 4 14 6 18 6 18 6 15
OSO (33, 299) (195, 0) - 1 5 12 4 14 4 10 4 14 4 10 4 16 6 18 6 19 1 6 1 17 6 18 6 19 1 6 1 17 6 18 6 19
OSO (31, 199) (196, 0) - 1 5 12 4 10 2 4 2 6 2 6 4 17 1 6 1 16 1 6 1 18 1 5 12 4 12 4 12 5 1 18
OSO (33, 293) (197, 0) - 1 5 12 2 2 2 12 4 12 4 14 5 1 19 6 20 6 16 4 12 4 12 4 14 5 1 19 6 20 6 18 6 19
OSO (25, 171) (199, 0) - 1 5 14 4 12 4 12 4 12 4 14 4 8 2 6 2 6 2 8 4 15 1 6 1 20
OSO (35, 289) (199, 0) - 1 5 14 5 1 19 6 18 6 18 6 18 6 18 6 18 4 6 2 6 2 8 4 15 1 6 1 20 1 6 1 15 5 1 20
OSO (23, 185) (200, 0) - 1 5 14 6 20 6 14 4 10 4 12 4 12 4 10 2 2 2 10 4 14 6 19
OSO (29, 189) (202, 0) - 1 5 12 4 12 4 10 4 14 4 8 2 4 2 8 4 15 1 6 1 18 1 6 1 16 1 6 1 18
OSO (29, 199) (202, 0) - 1 5 12 2 2 2 10 4 14 4 10 4 14 4 10 4 14 4 10 2 4 2 6 2 8 4 16 6 19
CS (60, 492) (202, 0) - 1 5 14 4 12 4 12 2 4 2 6 2 8 4 18 6 19 1 5 14 5 1 19 6 18 4 8 2 6 2 4 2 12 4 12 4 14 5 1 19 6 20 6 16 4 12 4 12 4 14 4 12 4 12 4 16 6 20 6 19
CS (56, 436) (203, 0) - 1 5 14 4 12 4 10 2 4 2 8 4 16 4 6 2 8 2 6 4 16 4 8 2 4 2 10 4 12 4 14 5 1 21 6 14 4 10 4 16 6 20 7 1 14 1 7 20 6 16 4 10 4 14 6 21
OSO (39, 295) (205, 0) - 1 5 12 4 12 4 10 2 4 2 4 2 10 4 12 4 10 4 14 4 8 4 16 6 17 1 6 1 17 6 18 6 16 6 17 1 6 1 18
