0: 1 5 14 6 19, zy
1115: 1 5 12 4 10 4 14 4 8 4 16 6 17 1 6 1 17 6 16 4 8 4 14 4 10 4 12 5 1 17 4 6 2 6 2 4 2 10 4 10 4 14 4 8 2 4 2 8 4 14 4 10 4 10 2 4 2 6 2 6 4 17, zy
1116: 1 5 12 4 12 4 12 2 2 2 8 2 6 4 17 1 6 1 17 4 6 2 8 2 2 2 12 4 12 4 12 5 1 17 4 8 4 16 4 6 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 6 4 16 4 8 4 17, zy
1117: 1 5 12 4 12 4 12 2 2 2 10 4 12 4 14 6 21 1 5 16 6 20 6 14 4 12 4 12 4 12 4 12 4 14 6 20 6 16 5 1 21 6 14 4 12 4 10 2 2 2 12 4 12 4 12 5 1 17 4 8 4 17, zy
1118: 1 5 12 4 12 4 12 4 12 2 2 2 8 2 6 4 17 1 6 1 17 4 6 2 8 2 2 2 12 4 12 4 12 4 12 5 1 17 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 17, zy
1119: 1 5 12 4 12 4 12 4 14 6 20 6 17 1 6 1 17 6 20 6 14 4 12 4 12 4 12 5 1 17 4 6 2 8 2 4 2 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 2 4 2 8 2 6 4 17, zy
1120: 1 5 12 4 12 4 14 5 1 21 6 14 4 12 5 1 18 1 6 1 17 4 8 4 16 4 8 4 17 1 6 1 18 1 5 12 4 14 6 21 1 5 14 4 12 4 12 5 1 17 4 8 4 17 1 6 1 17 4 8 4 17, zy
1121: 1 5 12 4 12 5 1 17 4 6 2 6 2 4 2 8 2 4 2 8 4 14 5 1 19 6 16 6 17 1 6 1 17 6 16 6 19 1 5 14 4 8 2 4 2 8 2 4 2 6 2 6 4 17 1 5 12 4 12 5 1 18, zy
1122: 1 5 12 4 12 5 1 18 1 6 1 15 4 8 2 4 2 8 4 14 5 1 19 6 16 6 18 6 15 1 7 20 7 1 14 1 7 20 7 1 15 6 18 6 16 6 19 1 5 14 4 8 2 4 2 8 4 15 1 6 1 18, zy
1123: 1 5 12 4 13 1 7 19 1 6 1 15 4 10 4 12 4 10 4 15 1 6 1 19 7 1 13 4 12 5 1 19 6 14 4 12 5 1 19 6 16 6 18 6 17 1 6 1 17 6 18 6 16 6 19 1 5 12 4 14 6 19, zy
1124: 1 5 12 4 13 1 7 20 7 1 15 6 18 6 16 6 18 6 16 6 18 6 16 6 18 6 15 1 7 20 7 1 13 4 12 5 1 19 6 14 4 8 2 6 4 16 6 17 1 6 1 17 6 16 4 6 2 8 4 14 6 19, zy
1125: 1 5 12 4 14 4 8 2 4 2 10 4 14 6 20 6 17 1 6 1 17 6 20 6 14 4 10 2 4 2 8 4 14 4 12 5 1 19 6 16 6 20 6 16 4 8 4 16 4 8 4 16 4 8 4 16 6 20 6 16 6 19, zy
1126: 1 5 12 4 14 4 10 4 14 4 10 2 2 2 12 4 12 4 12 4 12 4 14 6 21 1 5 14 4 12 4 12 4 12 2 2 2 10 4 14 5 1 20 1 5 14 4 12 4 10 2 4 2 8 2 6 4 17 1 6 1 18, zy
1127: 1 5 14 4 10 2 4 2 6 2 6 2 6 4 18 6 17 1 6 1 17 6 18 4 6 2 6 2 6 2 4 2 10 4 14 5 1 19 6 18 6 16 4 8 2 4 2 10 4 12 4 10 2 4 2 8 4 16 6 18 6 19, zy
1128: 1 5 14 4 10 2 4 2 8 4 16 5 1 21 6 16 6 21 1 5 16 4 8 2 4 2 10 4 14 5 1 20 1 5 15 1 6 1 20 1 5 14 4 12 4 12 4 12 4 12 4 14 5 1 20 1 6 1 15 5 1 20, zy
1129: 1 5 14 4 10 4 14 5 1 19 6 17 1 6 1 17 6 19 1 5 14 4 10 4 14 5 1 19 6 18 6 16 5 1 20 1 5 14 5 1 19 6 16 6 20 6 16 6 19 1 5 14 5 1 20 1 5 16 6 18 6 19, zy
1130: 1 5 14 4 12 4 10 2 4 2 8 2 4 2 10 4 12 4 14 5 1 19 4 6 2 6 2 8 4 16 6 20 6 16 5 1 21 6 14 4 12 4 12 4 14 6 21 1 5 16 6 20 6 16 4 8 2 6 2 6 4 19, zy
1131: 1 5 14 4 12 4 12 4 12 4 12 4 14 5 1 19 4 6 2 6 2 6 2 8 4 16 6 21 1 5 17 1 6 1 17 4 6 2 8 2 6 4 17 1 6 1 17 5 1 21 6 16 4 8 2 6 2 6 2 6 4 19, zy
1132: 1 5 15 1 6 1 19 6 16 6 18 6 18 6 17 1 6 1 17 6 18 6 18 6 16 6 19 1 6 1 15 5 1 19 6 18 6 16 6 19 1 6 1 15 4 8 4 16 4 8 4 15 1 6 1 19 6 16 6 18 6 19, zy
1133: 1 5 16 4 8 4 16 6 18 6 18 6 18 6 17 1 6 1 17 6 18 6 18 6 18 6 16 4 8 4 16 5 1 21 6 14 4 10 4 14 4 10 4 14 6 20 6 16 6 20 6 14 4 10 4 14 4 10 4 14 6 21, zy
1134: 1 5 16 5 1 21 6 16 6 19 1 6 1 17 6 20 7 1 15 6 20 6 17 1 6 1 17 4 8 4 16 4 8 2 4 2 8 2 4 2 10 4 12 4 12 4 14 6 21 1 5 16 6 20 6 16 6 20 6 16 6 21, zy
1135: 1 5 16 6 20 6 16 6 20 6 14 4 12 4 12 4 14 6 20 6 16 6 20 6 16 5 1 21 6 14 4 12 4 10 2 4 2 8 4 16 6 20 7 1 14 1 7 20 6 16 4 8 2 4 2 10 4 12 4 14 6 21, zy
1136: 1 6 1 15 4 8 2 4 2 8 4 15 1 6 1 19 6 14 4 10 4 14 6 20 7 1 15 6 18 6 18 6 16 6 18 6 17 1 6 1 17 6 18 6 16 6 18 6 18 6 15 1 7 20 6 14 4 10 4 14 6 19, zy
1137: 1 6 1 17 6 16 4 6 2 8 4 14 6 20 7 1 15 6 18 6 16 4 6 2 6 2 6 2 6 2 4 2 8 2 4 2 6 2 6 2 6 2 6 4 16 6 18 6 15 1 7 20 6 14 4 8 2 6 4 16 6 17, zy
1138: 1 6 1 17 6 20 7 1 14 1 7 20 6 17 1 6 1 17 6 20 7 1 14 1 7 20 6 17 1 6 1 17 6 20 7 1 15 6 20 6 16 6 20 6 16 6 20 6 16 6 20 6 16 6 20 6 15 1 7 20 6 17, zy
1139: 1 5 10 2 4 2 6 2 6 2 4 2 10 5 1 17 6 18 6 14 4 10 4 14 6 19 1 5 14 6 19 1 6 1 15 4 8 4 16 6 16 4 8 4 15 1 6 1 19 6 14 5 1 19 6 14 4 10 4 14 6 18 6 17, zy
1140: 1 5 10 2 4 2 6 2 6 2 6 4 16 6 18 6 16 6 18 6 16 4 6 2 6 2 6 2 4 2 10 5 1 17 6 18 6 14 4 10 2 2 2 10 4 12 5 1 18 1 5 12 4 10 2 2 2 10 4 14 6 18 6 17, zy
1141: 1 5 10 2 4 2 6 2 8 4 12 4 12 4 10 4 14 6 19 1 5 12 4 12 4 12 5 1 19 6 14 4 10 4 12 4 12 4 8 2 6 2 4 2 10 5 1 17 6 18 6 16 6 18 6 16 6 18 6 16 6 18 6 17, zy
1142: 1 5 10 2 4 2 8 2 4 2 8 4 16 6 19 1 6 1 16 1 6 1 19 6 16 4 8 2 4 2 8 2 4 2 10 5 1 17 4 6 2 8 4 16 6 18 6 19 1 5 14 5 1 19 6 18 6 16 4 8 2 6 4 17, zy
1143: 1 5 12 2 2 2 8 2 4 2 6 2 8 4 14 6 19 1 5 12 4 12 4 12 5 1 19 6 14 4 8 2 6 2 4 2 8 2 2 2 12 5 1 19 6 14 4 8 2 6 2 4 2 8 2 4 2 6 2 8 4 14 6 19, zy
1144: 1 5 12 2 2 2 8 2 6 4 16 6 18 6 16 6 19 1 5 14 6 20 6 14 4 10 4 14 6 20 6 14 5 1 19 6 16 6 18 6 16 4 6 2 8 2 2 2 12 5 1 19 6 14 4 10 2 2 2 10 4 14 6 19, zy
1145: 1 5 12 2 2 2 8 4 16 6 16 6 19 1 5 14 5 1 19 6 16 6 16 4 8 2 2 2 12 5 1 19 6 14 5 1 19 7 1 13 4 10 4 12 4 12 4 10 4 12 4 12 4 10 4 13 1 7 19 1 5 14 6 19, zy
1146: 1 5 12 2 2 2 10 2 2 2 10 2 2 2 12 5 1 19 6 18 6 17 1 6 1 19 6 16 5 1 20 1 6 1 15 4 10 4 14 4 10 4 14 4 10 4 15 1 6 1 20 1 5 16 6 19 1 6 1 17 6 18 6 19, zy
1147: 1 5 12 2 2 2 10 2 2 2 10 2 2 2 12 5 1 19 6 18 6 18 6 18 6 18 6 20 7 1 15 6 20 6 18 6 16 4 10 4 14 4 10 4 16 6 18 6 20 6 15 1 7 20 6 18 6 18 6 18 6 18 6 19, zy
1148: 1 5 12 2 2 2 10 2 2 2 10 2 4 2 6 2 8 4 16 6 19 1 6 1 17 6 18 4 8 4 16 6 21 1 5 16 4 8 2 6 2 4 2 10 4 14 4 10 4 16 6 18 4 8 4 16 4 8 4 17 1 6 1 18, zy
1149: 1 5 12 2 2 2 10 2 2 2 10 4 14 4 10 4 14 4 10 4 14 4 10 2 2 2 10 2 2 2 12 5 1 19 6 18 6 18 6 16 4 10 4 14 5 1 19 6 18 6 19 1 5 14 4 10 4 16 6 18 6 18 6 19, zy
1150: 1 5 12 2 2 2 10 2 2 2 12 5 1 19 6 17 1 6 1 19 6 16 4 10 4 14 5 1 19 6 18 6 19 1 6 1 15 4 10 4 15 1 6 1 19 6 18 6 19 1 5 14 4 10 4 16 6 19 1 6 1 17 6 19, zy
1151: 1 5 12 2 2 2 10 4 14 4 10 2 2 2 12 5 1 18 1 6 1 17 6 20 6 16 5 1 21 6 15 1 7 21 1 5 15 1 6 1 20 1 6 1 15 5 1 21 7 1 15 6 21 1 5 16 6 20 6 17 1 6 1 18, zy
1152: 1 5 12 2 2 2 10 4 14 4 10 4 14 4 10 4 14 4 10 2 2 2 12 5 1 19 6 18 6 16 4 10 4 14 4 10 4 14 5 1 19 6 18 6 18 6 18 6 19 1 5 14 4 10 4 14 4 10 4 16 6 18 6 19, zy
1153: 1 5 12 2 2 2 10 4 15 1 6 1 19 6 17 1 6 1 18 1 6 1 17 6 19 1 6 1 15 4 10 2 2 2 12 5 1 19 6 17 1 6 1 19 6 16 6 21 1 5 16 5 1 21 6 16 6 19 1 6 1 17 6 19, zy
1154: 1 5 12 2 2 2 10 4 15 1 6 1 19 6 18 6 18 6 18 6 19 1 6 1 15 4 10 2 2 2 12 5 1 18 1 6 1 17 4 6 2 8 2 4 2 8 2 4 2 10 4 12 4 14 4 10 4 14 4 10 4 16 6 19, zy
1155: 1 5 12 2 2 2 10 4 15 1 6 1 19 6 18 6 18 6 18 6 19 1 6 1 15 4 10 2 2 2 12 5 1 19 6 17 1 6 1 19 6 16 4 10 4 14 5 1 20 1 5 14 4 10 4 16 6 19 1 6 1 17 6 19, zy
1156: 1 5 12 4 10 2 2 2 10 4 14 6 18 6 16 6 19 1 5 14 6 20 6 14 6 20 6 14 6 20 6 14 6 20 6 14 5 1 19 6 16 6 18 6 14 4 10 2 2 2 10 4 12 5 1 17 4 6 2 6 2 6 4 17, zy
1157: 1 5 12 4 10 2 4 2 6 2 4 2 10 4 12 5 1 17 4 6 2 6 2 6 2 4 2 8 2 4 2 8 4 14 5 1 19 6 16 6 18 6 16 6 19 1 5 14 4 8 2 4 2 8 2 4 2 6 2 6 2 6 4 17, zy
1158: 1 5 12 4 10 4 14 4 8 2 4 2 8 4 14 4 10 4 12 5 1 17 4 6 2 6 2 6 2 4 2 8 2 4 2 8 4 14 5 1 19 6 16 6 19 1 5 14 4 8 2 4 2 8 2 4 2 6 2 6 2 6 4 17, zy
1159: 1 5 12 4 10 4 14 4 8 2 4 2 8 4 14 4 10 4 12 5 1 17 6 18 6 16 6 18 6 16 4 8 4 14 5 1 19 6 16 6 18 6 16 6 18 6 16 6 19 1 5 14 4 8 4 16 6 18 6 16 6 18 6 17, zy
1160: 1 5 12 4 10 4 14 4 8 4 16 6 18 6 15 1 7 20 7 1 15 6 18 6 16 4 8 4 14 4 10 4 12 5 1 17 6 18 6 16 4 6 2 6 2 6 2 6 4 16 4 6 2 6 2 6 2 6 4 16 6 18 6 17, zy
1161: 1 5 12 4 10 4 14 6 16 4 6 2 6 2 6 4 16 6 14 4 10 4 12 5 1 19 6 12 4 12 4 8 2 4 2 8 4 12 4 12 5 1 19 6 14 6 19 1 5 12 4 12 4 8 2 4 2 8 4 12 4 12 6 19, zy
1162: 1 5 12 4 12 2 2 2 10 4 14 5 1 20 1 5 15 1 6 1 20 1 5 14 4 12 4 12 4 12 4 12 4 12 4 14 5 1 20 1 6 1 15 5 1 20 1 5 14 4 10 2 2 2 12 4 12 5 1 17 4 8 4 17, zy
1163: 1 5 12 4 12 4 10 4 12 4 12 4 10 4 13 1 7 18 4 4 2 10 4 12 4 10 2 2 2 10 4 12 4 10 2 2 2 10 4 12 4 10 2 4 4 18 7 1 13 4 10 4 12 4 12 4 10 4 12 4 12 5 1 18, zy
1164: 1 5 12 4 12 4 10 4 14 5 1 20 1 5 14 4 10 4 12 4 12 5 1 19 6 14 5 1 19 6 14 4 10 4 13 1 7 18 6 18 6 16 6 18 6 16 6 18 6 18 7 1 13 4 10 4 14 6 19 1 5 14 6 19, zy
1165: 1 5 12 4 12 4 10 4 14 6 19 1 5 14 6 19 1 6 1 15 5 1 20 1 5 14 4 8 2 4 2 8 2 4 2 8 4 14 5 1 20 1 5 15 1 6 1 19 6 14 5 1 19 6 14 4 10 4 12 4 12 5 1 18, zy
1166: 1 5 12 4 12 4 12 4 8 2 6 4 16 4 6 2 6 2 6 4 16 4 6 2 8 4 12 4 12 4 12 5 1 19 6 14 4 10 4 14 6 18 6 18 7 1 13 4 10 4 13 1 7 18 6 18 6 14 4 10 4 14 6 19, zy
1167: 1 5 12 4 12 4 12 4 10 4 12 4 12 4 12 5 1 19 6 14 4 10 4 12 4 12 4 10 4 14 5 1 19 6 16 4 6 2 6 2 6 2 6 2 6 4 16 6 19 1 5 14 4 10 4 12 4 12 4 10 4 14 6 19, zy
1168: 1 5 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 5 1 17 4 8 4 16 6 20 6 14 4 12 4 12 5 1 18 1 5 12 4 12 4 14 6 20 6 16 4 8 4 17, zy
1169: 1 5 12 4 12 4 12 4 12 4 14 6 21 1 5 16 6 20 6 16 5 1 21 6 14 4 12 4 12 4 12 4 12 5 1 17 4 6 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 6 4 17, zy
1170: 1 5 12 4 12 4 12 4 12 5 1 18 1 5 12 4 14 6 20 6 15 1 6 1 20 1 5 16 6 18 6 18 6 18 6 17 1 6 1 17 6 18 6 18 6 18 6 16 5 1 20 1 6 1 15 6 20 6 14 4 12 5 1 18, zy
1171: 1 5 12 4 12 4 12 4 14 6 20 6 15 1 7 20 6 16 4 8 2 4 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 4 2 8 4 16 6 20 7 1 15 6 20 6 14 4 12 4 12 4 12 5 1 18, zy
1172: 1 5 12 4 12 4 12 5 1 17 6 19 1 6 1 15 4 10 4 14 4 10 4 14 5 1 19 6 18 6 18 6 17 1 6 1 18 1 6 1 17 6 18 6 18 6 19 1 5 14 4 10 4 14 4 10 4 15 1 6 1 19 6 17, zy
1173: 1 5 12 4 12 4 14 5 1 20 1 5 15 1 6 1 20 1 5 15 1 7 21 1 5 14 4 12 4 12 4 12 4 14 5 1 21 7 1 15 5 1 20 1 6 1 15 5 1 20 1 5 14 4 12 4 12 5 1 17 6 20 6 17, zy
1174: 1 5 12 4 12 4 14 6 21 1 5 16 6 20 6 16 5 1 21 6 14 4 12 5 1 18 1 5 12 4 14 6 21 1 5 16 6 20 6 16 5 1 21 6 14 4 12 4 12 5 1 17 4 8 4 16 4 8 4 16 4 8 4 17, zy
1175: 1 5 12 4 14 4 8 2 6 2 6 2 6 2 6 4 18 4 6 2 6 2 6 2 6 2 8 4 14 4 12 5 1 19 6 16 4 8 2 6 2 4 2 10 4 14 5 1 20 1 5 14 4 10 2 4 2 6 2 8 4 16 6 19, zy
1176: 1 5 12 4 14 4 8 2 8 4 14 4 12 5 1 18 1 6 1 17 6 18 6 20 6 16 5 1 20 1 6 1 15 4 8 2 6 2 6 2 6 2 6 2 8 4 15 1 6 1 20 1 5 16 6 20 6 18 6 17 1 6 1 18, zy
1177: 1 5 12 4 14 4 10 4 14 4 10 4 14 4 12 5 1 19 6 17 1 6 1 19 6 16 4 10 4 14 5 1 20 1 6 1 15 4 10 4 14 4 10 4 15 1 6 1 20 1 5 14 4 10 4 16 6 19 1 6 1 17 6 19, zy
1178: 1 5 12 4 14 4 10 4 16 6 20 6 17 1 6 1 18 1 6 1 17 6 19 1 5 12 4 15 1 6 1 19 6 18 6 19 1 5 14 4 10 4 16 6 21 1 5 16 4 10 4 14 4 10 4 16 6 20 6 17 1 6 1 18, zy
1179: 1 5 12 4 14 4 12 5 1 18 1 6 1 17 5 1 21 6 17 1 6 1 18 1 5 12 4 14 4 12 5 1 18 1 6 1 17 6 21 1 5 17 1 6 1 18 1 5 12 4 14 4 12 5 1 19 6 16 4 10 4 16 6 19, zy
1180: 1 5 12 4 14 5 1 20 1 5 14 4 10 4 14 4 10 4 14 5 1 20 1 5 14 4 12 5 1 19 6 16 6 20 6 14 4 12 5 1 18 1 6 1 17 6 18 6 17 1 6 1 18 1 5 12 4 14 6 20 6 16 6 19, zy
1181: 1 5 12 4 14 6 20 6 16 6 18 6 19 1 5 14 4 10 4 14 5 1 19 6 18 6 16 6 20 6 14 4 12 5 1 19 6 14 4 12 4 10 2 4 2 6 2 8 4 14 4 8 2 6 2 4 2 10 4 12 4 14 6 19, zy
1182: 1 5 12 5 1 17 4 6 2 8 4 16 6 20 7 1 15 6 20 6 16 5 1 21 6 15 1 7 20 6 17 1 6 1 18 1 6 1 17 6 20 7 1 15 6 21 1 5 16 6 20 6 15 1 7 20 6 16 4 8 2 6 4 17, zy
1183: 1 5 14 4 10 2 2 2 10 4 14 4 10 4 12 4 12 4 13 1 7 20 6 16 6 20 7 1 13 4 12 4 12 4 10 4 14 4 10 2 2 2 10 4 14 5 1 19 6 18 6 16 4 8 4 16 4 8 4 16 6 18 6 19, zy
1184: 1 5 14 4 10 2 4 2 8 4 16 5 1 21 6 16 6 21 1 5 16 4 8 2 4 2 10 4 14 5 1 20 1 5 15 1 6 1 20 1 5 14 4 12 4 10 2 4 2 10 4 12 4 14 5 1 20 1 6 1 15 5 1 20, zy
1185: 1 5 14 4 10 4 14 4 10 4 14 4 10 2 2 2 10 2 2 2 10 2 2 2 10 4 14 4 10 4 14 4 10 4 14 5 1 19 6 18 6 18 6 16 4 10 4 14 5 1 20 1 5 14 4 10 4 16 6 18 6 18 6 19, zy
1186: 1 5 14 4 10 4 14 4 10 4 14 4 10 4 14 6 21 1 5 16 4 6 2 8 2 4 2 8 4 16 6 19 1 5 14 5 1 19 6 16 5 1 20 1 5 14 4 10 4 14 4 10 4 14 5 1 19 6 18 6 16 5 1 20, zy
1187: 1 5 14 4 10 4 14 4 10 4 14 5 1 19 6 18 6 16 4 8 2 4 2 8 2 6 4 16 5 1 21 6 14 4 10 4 14 4 10 4 14 4 10 4 14 6 21 1 5 16 4 6 2 8 2 4 2 8 4 16 6 18 6 19, zy
1188: 1 5 14 4 10 4 16 6 18 6 19 1 6 1 16 1 6 1 19 6 18 6 16 4 10 4 14 6 21 1 5 14 4 12 4 10 2 4 2 8 4 16 6 19 1 6 1 17 6 18 6 18 4 6 2 6 2 8 4 15 1 6 1 20, zy
1189: 1 5 14 4 10 4 16 6 20 6 16 5 1 21 6 14 4 12 4 12 4 12 2 2 2 10 4 12 2 2 2 10 4 14 4 10 2 2 2 12 4 10 4 16 5 1 21 6 16 4 8 4 18 6 17 1 6 1 19 6 16 5 1 20, zy
1190: 1 5 14 4 10 4 16 6 20 6 16 6 21 1 5 16 4 8 2 4 2 10 4 12 2 2 2 10 4 14 4 10 2 2 2 12 4 10 2 4 2 8 4 16 5 1 21 6 16 6 20 6 16 4 10 4 14 5 1 19 6 18 6 19, zy
1191: 1 5 14 4 10 4 16 6 20 6 17 1 6 1 17 5 1 21 6 16 4 8 2 6 2 4 2 10 2 2 2 10 2 4 2 6 2 8 4 16 6 21 1 5 17 1 6 1 17 6 20 6 16 4 10 4 14 5 1 19 6 18 6 19, zy
1192: 1 5 14 4 10 4 16 6 20 6 17 1 6 1 18 1 6 1 17 6 20 6 16 5 1 21 7 1 15 6 21 1 5 16 5 1 21 6 16 5 1 21 6 16 6 20 6 18 6 18 6 19 1 6 1 16 1 6 1 19 6 18 6 19, zy
1193: 1 5 14 4 12 4 10 2 4 2 8 2 6 4 17 1 6 1 17 5 1 21 6 16 4 8 2 6 4 18 6 18 6 18 4 6 2 8 4 16 6 21 1 5 17 1 6 1 17 4 6 2 8 2 4 2 10 4 12 4 14 5 1 20, zy
1194: 1 5 14 4 12 4 10 2 4 2 10 4 12 4 14 5 1 20 1 5 15 1 6 1 20 1 5 14 4 12 4 12 4 14 6 21 1 5 14 4 12 4 14 5 1 21 6 14 4 12 4 12 4 14 5 1 20 1 6 1 15 5 1 20, zy
1195: 1 5 14 4 12 4 12 4 10 2 4 2 10 4 12 4 12 4 14 6 21 1 5 15 1 7 21 1 5 15 1 7 21 1 5 14 4 12 4 12 4 12 4 12 4 12 4 12 4 14 6 21 1 5 15 1 7 21 1 5 15 1 7 21, zy
1196: 1 5 14 4 12 4 12 4 12 4 12 4 14 6 21 1 5 16 6 20 6 16 5 1 21 6 14 4 12 4 12 4 12 4 12 4 14 5 1 21 6 14 4 12 4 10 2 4 2 8 2 4 2 8 2 4 2 10 4 12 4 14 6 21, zy
1197: 1 5 14 4 12 4 12 4 12 4 14 5 1 20 1 5 14 4 12 4 12 4 12 4 14 5 1 20 1 5 15 1 6 1 20 1 5 16 6 20 6 16 4 10 4 14 4 10 4 16 6 20 6 16 5 1 20 1 6 1 15 5 1 20, zy
1198: 1 5 14 4 12 4 12 4 14 5 1 21 7 1 15 5 1 21 6 14 4 12 4 12 4 12 4 14 6 21 1 5 15 1 7 21 1 5 14 4 12 4 12 4 14 5 1 21 7 1 15 6 21 1 5 16 5 1 21 6 15 1 7 21, zy
1199: 1 5 14 4 12 4 12 4 14 6 21 1 5 16 6 20 6 18 6 17 1 6 1 18 1 6 1 17 6 18 6 20 6 16 5 1 21 6 14 4 12 4 12 4 14 5 1 21 7 1 15 6 21 1 5 16 5 1 21 6 15 1 7 21, zy
1200: 1 5 14 5 1 19 6 16 5 1 20 1 5 14 5 1 19 6 16 6 20 6 16 6 19 1 5 14 5 1 20 1 5 16 6 19 1 5 14 5 1 19 6 17 1 6 1 17 6 18 6 19 1 5 15 1 6 1 19 6 16 5 1 20, zy
1201: 1 5 14 5 1 19 6 18 6 18 6 18 6 20 6 14 4 13 1 7 20 6 18 6 18 6 18 6 19 1 6 1 15 4 10 4 15 1 6 1 19 6 18 6 18 6 18 6 20 7 1 13 4 14 6 20 6 18 6 18 6 18 6 19, zy
1202: 1 5 14 5 1 19 6 18 6 18 6 18 6 20 6 16 5 1 21 6 14 4 12 4 12 2 2 2 10 4 12 4 14 4 10 4 14 4 12 4 10 2 2 2 12 4 12 4 14 6 21 1 5 16 6 20 6 18 6 18 6 18 6 19, zy
1203: 1 5 14 5 1 19 6 18 6 18 6 20 7 1 13 4 14 6 21 1 5 16 6 21 1 5 16 4 8 2 6 4 18 6 18 6 18 4 6 2 8 4 16 5 1 21 6 16 5 1 21 6 14 4 13 1 7 20 6 18 6 18 6 19, zy
1204: 1 5 14 6 19 1 6 1 15 4 8 2 2 2 12 4 10 4 12 4 12 4 10 4 12 2 2 2 8 4 15 1 6 1 19 6 14 5 1 19 6 14 4 10 4 14 6 18 6 17 1 6 1 17 6 18 6 14 4 10 4 14 6 19, zy
1205: 1 5 14 6 19 1 6 1 15 4 8 4 15 1 6 1 19 6 14 5 1 19 6 16 6 16 4 8 4 16 6 16 6 19 1 5 14 6 20 6 14 6 20 6 14 6 20 6 14 5 1 19 6 16 6 16 4 8 4 16 6 16 6 19, zy
1206: 1 5 14 6 19 1 6 1 16 1 6 1 17 6 18 6 16 6 18 6 17 1 6 1 16 1 6 1 19 6 14 5 1 19 6 15 1 6 1 19 6 16 6 18 6 15 1 7 20 7 1 15 6 18 6 16 6 19 1 6 1 15 6 19, zy
1207: 1 5 14 6 20 6 14 5 1 19 6 14 4 10 2 2 2 10 4 14 6 19 1 5 14 6 20 6 14 5 1 19 6 15 1 7 20 6 15 1 6 1 20 1 5 16 6 18 6 16 5 1 20 1 6 1 15 6 20 7 1 15 6 19, zy
1208: 1 5 16 4 8 4 16 4 8 2 4 2 10 4 12 4 14 6 21 1 5 16 6 20 6 16 6 20 6 16 5 1 21 6 14 4 12 4 10 2 4 2 8 4 16 4 8 4 16 5 1 21 6 16 6 20 6 16 6 20 6 16 6 21, zy
1209: 1 5 16 4 8 4 17 1 6 1 17 4 6 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 6 4 17 1 6 1 17 4 8 4 16 5 1 21 6 16 6 20 6 16 6 21 1 5 16 5 1 21 6 16 6 20 6 16 6 21, zy
1210: 1 5 16 5 1 21 6 16 6 20 6 16 6 20 6 16 5 1 21 6 14 4 12 4 10 2 4 2 8 4 16 4 8 4 16 4 8 4 16 4 8 2 4 2 10 4 12 4 14 6 21 1 5 16 6 20 6 16 6 20 6 16 6 21, zy
1211: 1 5 16 6 20 6 16 5 1 21 6 16 6 20 6 16 6 20 6 16 5 1 21 6 14 4 12 4 12 4 10 2 4 2 8 2 4 2 8 2 4 2 10 4 12 4 12 4 14 6 21 1 5 16 6 20 6 16 6 20 6 16 6 21, zy
1212: 1 5 16 6 20 6 16 6 20 6 16 6 20 6 16 5 1 21 6 14 4 12 4 10 2 4 2 8 4 16 6 20 7 1 13 4 12 4 12 4 12 4 12 4 12 4 13 1 7 20 6 16 4 8 2 4 2 10 4 12 4 14 6 21, zy
1213: 1 7 20 6 16 4 8 2 4 2 10 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 10 2 4 2 8 4 16 6 20 7 1 15 6 20 6 16 6 20 6 16 6 20 7 1 14 1 7 20 6 16 6 20 6 16 6 20 6 15, zy
1214: 1 7 20 6 16 4 8 2 4 2 10 4 12 4 12 4 12 4 13 1 7 20 6 16 6 20 6 16 6 20 7 1 13 4 12 4 12 4 12 4 10 2 4 2 8 4 16 6 20 7 1 15 6 20 6 16 6 20 6 16 6 20 6 15, zy
1215: 1 5 10 2 4 2 6 2 6 2 6 2 6 4 16 6 19 1 5 14 4 10 4 12 4 12 5 1 18 1 5 12 4 12 4 10 4 14 5 1 19 6 16 4 6 2 6 2 6 2 6 2 4 2 10 5 1 17 6 17 1 6 1 17 6 17, zy
1216: 1 5 12 2 2 2 10 4 10 2 2 2 12 5 1 19 6 16 6 18 6 14 4 12 5 1 19 6 14 4 10 4 13 1 7 19 1 5 12 4 12 4 12 5 1 19 7 1 13 4 10 4 14 6 19 1 5 12 4 14 6 18 6 16 6 19, zy
1217: 1 5 12 2 2 2 10 4 14 4 8 2 6 4 17 1 6 1 17 6 18 6 18 6 18 6 16 4 8 2 6 4 17 1 5 12 4 12 4 12 4 12 4 10 2 4 2 8 4 15 1 6 1 19 6 16 4 8 4 16 4 8 4 16 6 19, zy
1218: 1 5 12 2 2 2 10 4 14 4 10 4 14 4 10 4 15 1 6 1 20 1 5 14 4 12 4 10 2 4 2 8 4 16 6 20 6 16 6 21 1 5 16 4 8 2 4 2 10 4 12 4 14 6 21 1 5 16 6 19 1 6 1 17 6 19, zy
